episode,rewards,avg_acc_waiting_time,max_acc_waiting_time,epsilon
1,-193.51111111111112,63.282,341.0,1.0
2,-212.60555555555555,75.568,513.0,0.99
3,-211.07777777777778,73.365,442.0,0.98
