episode,rewards,avg_acc_waiting_time,max_acc_waiting_time,epsilon
2,-54.81666666666667,78.726,463.0,1.0
3,-54.983333333333334,78.62,488.0,0.99
4,-50.03888888888889,65.721,385.0,0.98
5,-56.06666666666667,80.307,445.0,0.97
6,-47.827777777777776,58.453,317.0,0.96
7,-49.18888888888889,58.065,374.0,0.95
