episode,rewards,avg_acc_waiting_time,max_acc_waiting_time,epsilon
1,-52.43333333333333,72.28,410.0,1.0
2,-53.53333333333333,71.365,465.0,0.99
3,-50.85,66.135,426.0,0.98
4,-48.45,60.688,411.0,0.97
5,-51.84444444444444,66.387,440.0,0.96
6,-46.6,53.793,318.0,0.95
7,-49.38333333333333,61.722,277.0,0.94
8,-48.69565217391305,62.798,387.0,0.9299999999999999
9,-46.227777777777774,53.368,347.0,0.9199999999999999
10,-46.56111111111111,53.452,288.0,0.9099999999999999
11,-47.05555555555556,55.236,318.0,0.8999999999999999
12,-48.544444444444444,59.037,485.0,0.8899999999999999
13,-43.583333333333336,44.012,243.0,0.8799999999999999
14,-45.67032967032967,50.053,232.0,0.8699999999999999
15,-48.91111111111111,58.533,359.0,0.8599999999999999
16,-44.92777777777778,46.731,252.0,0.8499999999999999
17,-43.266666666666666,45.381,233.0,0.8399999999999999
18,-43.49444444444445,43.909,222.0,0.8299999999999998
19,-44.355555555555554,47.59,316.0,0.8199999999999998
20,-45.361111111111114,50.371,284.0,0.8099999999999998
21,-44.022222222222226,45.871,297.0,0.7999999999999998
22,-51.53333333333333,64.048,308.0,0.7899999999999998
23,-44.766666666666666,47.081,344.0,0.7799999999999998
24,-41.256830601092894,40.994,314.0,0.7699999999999998
25,-42.62222222222222,41.473,214.0,0.7599999999999998
26,-41.62777777777778,39.134,245.0,0.7499999999999998
27,-42.00555555555555,41.591,294.0,0.7399999999999998
28,-42.81111111111111,41.276,191.0,0.7299999999999998
29,-43.66111111111111,45.68,309.0,0.7199999999999998
30,-41.37222222222222,37.114,292.0,0.7099999999999997
31,-41.22222222222222,36.869,186.0,0.6999999999999997
32,-40.766666666666666,35.901,216.0,0.6899999999999997
33,-38.977777777777774,32.457,204.0,0.6799999999999997
34,-41.861111111111114,36.049,165.0,0.6699999999999997
35,-47.12777777777778,48.373,226.0,0.6599999999999997
36,-41.46111111111111,39.51,294.0,0.6499999999999997
37,-41.7,36.373,243.0,0.6399999999999997
38,-42.733333333333334,42.698,260.0,0.6299999999999997
39,-44.56111111111111,41.439,254.0,0.6199999999999997
40,-39.19672131147541,33.283,180.0,0.6099999999999997
41,-40.666666666666664,36.172,232.0,0.5999999999999996
42,-40.0,33.38,267.0,0.5899999999999996
43,-40.21111111111111,32.188,151.0,0.5799999999999996
44,-39.02777777777778,29.797,141.0,0.5699999999999996
45,-39.93888888888889,33.244,246.0,0.5599999999999996
46,-39.28333333333333,31.637,168.0,0.5499999999999996
47,-37.97222222222222,28.545,202.0,0.5399999999999996
48,-40.1,33.024,194.0,0.5299999999999996
49,-37.78888888888889,27.588,161.0,0.5199999999999996
50,-39.27777777777778,32.541,229.0,0.5099999999999996
51,-38.2,28.333,204.0,0.49999999999999956
52,-38.71111111111111,29.795,210.0,0.48999999999999955
53,-37.98888888888889,28.736,195.0,0.47999999999999954
54,-46.172222222222224,45.941,292.0,0.46999999999999953
55,-36.69444444444444,24.826,162.0,0.4599999999999995
56,-42.733333333333334,38.237,213.0,0.4499999999999995
57,-38.57222222222222,28.78,187.0,0.4399999999999995
58,-38.77777777777778,29.18,165.0,0.4299999999999995
59,-37.02777777777778,23.552,142.0,0.4199999999999995
60,-43.32222222222222,38.88,226.0,0.4099999999999995
61,-37.06666666666667,25.405,170.0,0.39999999999999947
62,-36.516666666666666,24.261,133.0,0.38999999999999946
63,-37.23888888888889,25.459,228.0,0.37999999999999945
64,-37.97222222222222,27.228,154.0,0.36999999999999944
65,-37.76111111111111,25.565,158.0,0.35999999999999943
66,-36.37777777777778,24.7,146.0,0.3499999999999994
67,-37.18131868131868,26.109,135.0,0.3399999999999994
68,-35.96111111111111,23.541,170.0,0.3299999999999994
69,-36.62222222222222,23.912,154.0,0.3199999999999994
70,-36.87777777777778,25.548,183.0,0.3099999999999994
71,-35.71666666666667,22.767,132.0,0.2999999999999994
72,-35.11538461538461,22.256,170.0,0.28999999999999937
73,-36.22222222222222,23.43,140.0,0.27999999999999936
74,-35.87978142076503,22.454,146.0,0.26999999999999935
75,-35.49444444444445,21.637,157.0,0.25999999999999934
76,-36.06666666666667,21.389,139.0,0.24999999999999933
77,-36.672222222222224,22.504,122.0,0.23999999999999932
78,-34.81666666666667,19.534,175.0,0.22999999999999932
79,-35.166666666666664,21.081,148.0,0.2199999999999993
80,-39.45,29.366,172.0,0.2099999999999993
81,-35.99444444444445,21.441,119.0,0.1999999999999993
82,-35.416666666666664,20.082,105.0,0.18999999999999928
83,-36.02777777777778,20.726,119.0,0.17999999999999927
84,-35.705555555555556,21.324,135.0,0.16999999999999926
85,-44.294444444444444,39.249,235.0,0.15999999999999925
86,-40.05,30.45,193.0,0.14999999999999925
87,-36.172222222222224,20.428,136.0,0.13999999999999924
88,-34.50555555555555,17.868,140.0,0.12999999999999923
89,-35.32222222222222,19.424,129.0,0.11999999999999923
90,-34.12222222222222,18.87,111.0,0.10999999999999924
91,-35.03804347826087,21.15,130.0,0.09999999999999924
92,-34.78333333333333,19.229,103.0,0.08999999999999925
93,-38.84444444444444,26.443,198.0,0.07999999999999925
94,-33.71666666666667,17.228,118.0,0.06999999999999926
95,-34.06111111111111,18.587,117.0,0.059999999999999255
96,-34.53333333333333,17.078,154.0,0.04999999999999925
97,-33.766666666666666,18.078,114.0,0.03999999999999925
98,-43.61666666666667,34.258,183.0,0.02999999999999925
99,-33.53888888888889,17.246,134.0,0.019999999999999248
100,-34.26111111111111,18.671,119.0,0.009999999999999247
