episode,rewards,avg_acc_waiting_time,max_acc_waiting_time,epsilon
2,-51.74444444444445,70.649,468.0,1.0
4,-48.78888888888889,62.238,356.0,0.99
5,-53.44444444444444,71.736,469.0,0.98
6,-47.577777777777776,58.226,308.0,0.97
7,-50.9,63.562,345.0,0.96
8,-49.086021505376344,64.91,339.0,0.95
9,-47.333333333333336,55.681,365.0,0.94
10,-48.827777777777776,60.911,332.0,0.9299999999999999
