episode,rewards,avg_acc_waiting_time,max_acc_waiting_time,epsilon
1,-70.14444444444445,286.912,1849.0,1.0
2,-47.172222222222224,148.09,776.0,0.95
3,-40.97222222222222,118.77,748.0,0.9025
4,-41.43888888888889,118.32,688.0,0.8573749999999999
5,-39.172222222222224,112.869,743.0,0.8145062499999999
6,-36.05,96.528,874.0,0.7737809374999999
7,-37.01111111111111,103.867,763.0,0.7350918906249998
8,-32.166666666666664,79.015,586.0,0.6983372960937497
9,-33.87222222222222,88.102,500.0,0.6634204312890623
10,-31.455555555555556,76.033,503.0,0.6302494097246091
11,-31.2,76.454,546.0,0.5987369392383786
12,-35.22222222222222,92.021,722.0,0.5688000922764596
13,-35.98888888888889,95.457,1111.0,0.5403600876626365
14,-31.9,81.524,602.0,0.5133420832795047
15,-33.327777777777776,89.047,844.0,0.48767497911552943
16,-33.62222222222222,90.891,890.0,0.46329123015975293
17,-30.8,74.427,547.0,0.44012666865176525
18,-31.31111111111111,80.609,864.0,0.41812033521917696
19,-33.17777777777778,87.853,1196.0,0.3972143184582181
20,-28.846994535519126,72.308,889.0,0.37735360253530714
21,-30.038888888888888,71.796,923.0,0.35848592240854177
22,-27.95,64.226,618.0,0.34056162628811465
23,-31.377777777777776,83.724,735.0,0.3235335449737089
24,-33.30555555555556,86.811,1201.0,0.30735686772502346
25,-32.94444444444444,87.842,1084.0,0.2919890243387723
26,-30.917098445595855,86.96,842.0,0.27738957312183365
27,-26.17222222222222,58.007,634.0,0.263520094465742
28,-36.87777777777778,109.393,1211.0,0.25034408974245487
29,-25.633333333333333,61.736,822.0,0.2378268852553321
30,-24.555555555555557,50.765,903.0,0.2259355409925655
31,-26.86111111111111,61.0,546.0,0.2146387639429372
32,-25.261111111111113,56.09,552.0,0.20390682574579033
33,-23.96842105263158,53.247,914.0,0.1937114844585008
34,-23.416666666666668,48.035,797.0,0.18402591023557577
35,-32.41111111111111,96.515,1147.0,0.17482461472379698
36,-23.616666666666667,46.803,676.0,0.16608338398760714
37,-25.716666666666665,61.813,1194.0,0.15777921478822676
38,-24.044117647058822,76.866,2193.0,0.14989025404881542
39,-27.166666666666668,68.26,1495.0,0.14239574134637464
40,-24.02185792349727,53.203,935.0,0.1352759542790559
41,-24.883333333333333,63.678,1172.0,0.1285121565651031
42,-23.416666666666668,48.618,804.0,0.12208654873684793
43,-24.03076923076923,79.017,1761.0,0.11598222130000553
44,-19.582375478927204,87.254,2628.0,0.11018311023500525
45,-26.716666666666665,91.685,1886.0,0.10467395472325498
46,-23.36111111111111,52.35,726.0,0.09944025698709223
47,-22.538888888888888,43.041,548.0,0.09446824413773762
48,-22.511111111111113,45.038,690.0,0.08974483193085074
49,-23.444444444444443,48.165,1341.0,0.0852575903343082
50,-23.072222222222223,46.985,731.0,0.08099471081759278
51,-22.566666666666666,45.077,1025.0,0.07694497527671314
52,-21.61413043478261,43.339,834.0,0.07309772651287748
53,-22.805555555555557,44.754,903.0,0.0694428401872336
54,-21.944444444444443,41.456,618.0,0.0659706981778719
55,-21.3,36.698,812.0,0.0626721632689783
56,-22.238888888888887,43.634,672.0,0.059538555105529384
57,-25.63350785340314,76.464,1625.0,0.05656162735025291
58,-23.531986531986533,227.712,3639.0,0.053733545982740265
59,-20.521367521367523,62.864,2234.0,0.05104686868360325
60,-28.22222222222222,119.136,1847.0,0.04849452524942309
61,-23.95736434108527,157.873,3705.0,0.04606979898695193
62,-29.494444444444444,109.714,2195.0,0.04376630903760433
63,-22.950413223140497,115.502,2664.0,0.041577993585724116
64,-20.485207100591715,186.023,4248.0,0.03949909390643791
65,-20.212987012987014,243.12,4966.0,0.03752413921111601
66,-20.233676975945016,128.635,2908.0,0.03564793225056021
67,-18.84864864864865,200.622,4688.0,0.0338655356380322
68,-25.03723404255319,101.324,1472.0,0.032172258856130585
69,-24.626609442060087,131.704,2551.0,0.030563645913324056
70,-21.08469055374593,222.489,3653.0,0.029035463617657853
71,-21.53824362606232,259.495,4571.0,0.027583690436774957
72,-21.0857908847185,288.819,5696.0,0.02620450591493621
73,-24.338797814207652,66.648,1008.0,0.0248942806191894
74,-18.989664082687337,170.943,5189.0,0.023649566588229927
75,-26.76795580110497,65.682,908.0,0.022467088258818428
76,-21.231843575418996,247.466,4999.0,0.021343733845877507
77,-18.40506329113924,172.474,4697.0,0.02027654715358363
78,-18.66412213740458,204.007,4926.0,0.019262719795904448
79,-26.211111111111112,71.81,928.0,0.018299583806109226
80,-25.760563380281692,109.021,2216.0,0.017384604615803764
81,-25.429347826086957,66.852,807.0,0.016515374385013576
82,-23.105555555555554,48.092,943.0,0.015689605665762895
83,-20.97029702970297,48.383,880.0,0.01490512538247475
84,-20.608247422680414,42.416,709.0,0.014159869113351011
85,-22.43888888888889,45.264,837.0,0.01345187565768346
86,-23.433333333333334,45.478,676.0,0.012779281874799287
87,-22.670212765957448,49.678,935.0,0.012140317781059323
88,-22.065573770491802,45.075,622.0,0.011533301892006355
89,-23.355555555555554,49.075,845.0,0.010956636797406038
90,-23.640883977900554,51.687,997.0,0.010408804957535735
91,-22.96276595744681,52.384,1023.0,0.009888364709658948
92,-22.32777777777778,44.68,622.0,0.009888364709658948
93,-22.86111111111111,47.819,644.0,0.009888364709658948
94,-22.177777777777777,42.863,622.0,0.009888364709658948
95,-22.781420765027324,49.849,658.0,0.009888364709658948
96,-22.275675675675675,44.436,610.0,0.009888364709658948
97,-22.933333333333334,46.367,848.0,0.009888364709658948
98,-22.583333333333332,46.354,783.0,0.009888364709658948
99,-21.128712871287128,49.719,764.0,0.009888364709658948
100,-22.60220994475138,46.816,829.0,0.009888364709658948
